"customerID","tenure","monthly_charges","Contract","churn","total_charges"
"0003-MKNFE",9,59.9,Month-to-month,No,542.4
"7407-SUJIZ",25,20.6,Month-to-month,No,541.5
"2604-XVDAM",12,43.8,Month-to-month,No,540.95
"4709-LKHYG",29,20.0,One year,No,540.05
"0269-XFESX",23,24.35,One year,No,538.5
"7596-IIWYC",27,20.25,Two year,No,538.2
"9046-JBFWA",27,19.15,Month-to-month,No,537.35
"2120-SMPEX",25,20.15,Month-to-month,No,536.35
"8584-KMVXD",8,75.6,Month-to-month,No,535.55
"4203-QGNZA",28,20.25,Month-to-month,No,535.35
"4962-CHQPW",29,19.85,One year,No,535.05
"6823-SIDFQ",28,18.25,One year,No,534.7
"5474-LAMUQ",24,20.1,One year,No,533.9
"4343-EJVQB",7,74.35,Month-to-month,No,533.6
"8194-PEEBY",24,19.9,One year,No,533.5
"2077-MPJQO",7,75.4,Month-to-month,No,533.05
"8780-RSYYU",25,19.2,Month-to-month,No,532.1
"2346-CZYIL",27,20.35,Two year,No,531.6
"0835-DUUIQ",24,21.05,One year,No,531.55
"1596-OQSPS",11,51.1,Month-to-month,No,531.15
"5778-BVOFB",9,59.5,Month-to-month,No,530.05
"0098-BOWSO",27,19.4,Month-to-month,No,529.8
"8873-TMKGR",29,19.1,One year,No,529.5
"0749-IRGQE",13,45.3,Month-to-month,No,528.45
"6061-PQHMK",25,19.9,One year,No,527.5
"7244-KXYZN",24,20.45,One year,No,527.35
"3985-HOYPM",26,19.4,One year,No,525.55
"8325-QRPZR",7,75.15,Month-to-month,No,525.0
"2709-UQGNP",10,51.65,Month-to-month,No,524.5
"1600-DILPE",12,45.0,Month-to-month,No,524.35
"5392-AKEMH",12,45.05,Month-to-month,No,523.1
"4059-IIEBK",7,78.55,Month-to-month,No,522.95
"9741-YLNTD",6,87.95,Month-to-month,No,522.35
"0356-ERHVT",11,45.9,Month-to-month,No,521.9
"0559-CKHUS",29,19.55,Two year,No,521.8
"4291-SHSBH",7,69.55,Month-to-month,No,521.35
"6434-TTGJP",10,53.7,Two year,No,521.0
"4226-KKDON",8,66.65,Month-to-month,No,520.95
"7552-KEYGT",27,19.55,Two year,No,520.55
"7632-YUTXB",25,20.05,One year,No,520.1
"6137-NICCO",6,94.05,Month-to-month,No,518.75
"9313-QOLTZ",26,20.9,Month-to-month,No,518.3
"0428-AXXLJ",25,19.5,One year,No,516.3
"3701-SFMUH",7,69.7,Month-to-month,No,516.15
"1410-RSCMR",7,71.35,Month-to-month,No,515.75
"5859-HZYLF",26,19.15,Two year,No,515.75
"5605-IYGFG",7,69.85,Month-to-month,No,515.45
"1982-FEBTD",23,25.6,Two year,No,514.75
"8132-YPVBX",6,85.95,Month-to-month,No,514.6
"8622-ZLFKO",6,90.75,Month-to-month,No,512.25
"0142-GVYSN",26,20.3,Month-to-month,No,511.25
"6479-OAUSD",25,19.9,One year,No,510.8
"2595-KIWPV",27,19.7,Two year,No,509.3
"9621-OUPYD",25,20.2,One year,No,507.9
"6286-ZHAOK",20,25.55,Month-to-month,No,507.4
"3566-VVORZ",12,45.9,Month-to-month,No,505.95
"6344-SFJVH",20,24.9,Month-to-month,No,505.95
"6100-FJZDG",26,20.05,One year,No,505.9
"1069-QJOEE",25,19.9,One year,No,505.45
"3523-BRGUW",26,19.3,One year,No,504.2
"3629-WEAAM",8,64.1,Month-to-month,No,504.05
"0463-ZSDNT",10,56.75,Month-to-month,No,503.25
"1998-VHJHK",27,19.15,One year,No,501.35
"3173-NVMPX",9,55.3,Month-to-month,No,501.2
"4566-NECEV",5,96.55,Month-to-month,No,500.1
"3458-IDMFK",25,20.75,Two year,No,499.4
"8229-MYEJZ",10,51.2,Month-to-month,No,498.25
"4335-UPJSI",24,19.75,Two year,No,498.1
"6229-LSCKB",6,79.7,Month-to-month,No,497.6
"0958-YHXGP",7,69.9,Month-to-month,No,497.3
"3452-FLHYD",25,20.95,One year,No,495.15
"5760-FXFVO",6,78.95,Month-to-month,No,494.95
"7850-THJMU",26,19.65,Two year,No,494.9
"1089-XZWHH",24,19.7,Two year,No,494.05
"5260-UMPWX",26,20.25,Month-to-month,No,493.95
"7351-KYHQH",7,64.95,Month-to-month,No,493.65
"9152-AMKAK",6,80.25,Two year,No,493.4
"9092-GDZKO",22,24.85,Month-to-month,No,493.4
"5651-CPDND",10,46.0,Month-to-month,No,492.1
"1685-VAYJF",11,45.2,Month-to-month,No,492.0
"8067-NIOYM",24,21.1,Two year,No,490.65
"1475-VWVDO",7,74.9,Month-to-month,No,490.55
"8993-IZEUX",7,69.15,Month-to-month,No,488.65
"6072-NUQCB",22,20.25,One year,No,488.25
"9950-MTGYX",28,20.3,Two year,No,487.95
"1849-RJYIG",8,60.0,Month-to-month,No,487.75
"8035-PWSEV",6,89.25,Month-to-month,No,487.05
"1395-WSWXR",24,20.75,Two year,No,487.05
"9347-AERRL",23,19.3,One year,No,486.2
"7267-FRMJW",25,20.1,Two year,No,486.05
"3129-AAQOU",19,25.6,Two year,No,485.9
"9334-GWGOW",7,74.85,Month-to-month,No,485.25
"6419-ZTTLE",23,20.75,One year,No,485.2
"8344-WFMFH",9,50.1,Month-to-month,No,484.05
"1356-MKYSK",6,78.65,Month-to-month,No,483.3
"9548-LERKT",24,19.75,Two year,No,483.15
"3594-BDSOA",24,20.4,One year,No,482.8
"5590-ZSKRV",8,54.65,Month-to-month,No,482.25
"1682-VCOIO",23,20.45,One year,No,481.1
"3070-FNFZQ",23,20.4,Two year,No,478.75
"3178-CIFOT",23,19.65,One year,No,478.1
"0487-VVUVK",25,19.15,Month-to-month,No,477.6
"5044-LRQAQ",7,69.2,Month-to-month,No,477.55
"2969-WGHQO",7,69.45,One year,No,477.05
"4819-HJPIW",18,25.15,Month-to-month,No,476.8
"8865-TNMNX",10,49.55,One year,No,475.7
"1140-UKVZG",17,24.8,Month-to-month,No,475.25
"2805-AUFQN",25,19.8,Two year,No,475.2
"0277-BKSQP",8,54.4,Month-to-month,No,475.1
"5847-MXBEO",22,20.3,One year,No,475.1
"7905-NJMXS",7,64.2,Month-to-month,No,475.0
"2958-NHPPS",23,20.85,Month-to-month,No,473.9
"1077-HUUJM",7,71.05,Month-to-month,No,472.65
"9873-MNDKV",11,44.65,Month-to-month,No,472.25
"0042-JVWOJ",26,19.6,One year,No,471.85
"0357-NVCRI",25,20.05,Month-to-month,No,471.7
"4623-ZKHLY",22,20.45,Month-to-month,No,471.55
"9648-BCHKM",18,24.65,Two year,No,471.35
"8204-TIFGJ",23,20.3,Month-to-month,No,470.6
"9867-NNXLC",22,20.05,Month-to-month,No,470.2
"0164-XAIRP",24,19.55,Two year,No,470.2
"9391-TTOYH",23,19.5,Month-to-month,No,470.2
"5171-EPLKN",27,19.85,Two year,No,470.0
"8963-MQVYN",22,20.55,Month-to-month,No,469.85
"2533-TIBIX",15,30.2,Month-to-month,No,469.65
"6527-PZFPV",24,20.8,One year,No,469.65
"2680-XKKNJ",8,58.2,One year,No,469.25
"1559-DTODC",19,25.15,Month-to-month,No,468.35
"6791-YBNAK",18,25.55,Month-to-month,No,467.85
"2995-YWTCD",19,24.9,Two year,No,467.7
"3978-YNKDD",19,20.85,Two year,No,467.5
"3486-KHMLI",21,24.7,Month-to-month,No,467.15
"3125-RAHBV",22,20.3,One year,No,467.15
"7054-ENNGU",9,50.85,Month-to-month,No,466.6
"9546-KDTRB",19,24.7,Month-to-month,No,465.85
"0274-JKUJR",7,58.85,Month-to-month,No,465.7
"9801-NOSHQ",23,19.8,One year,No,465.45
"8314-DPQHL",9,50.8,One year,No,463.6
"9467-ROOLM",25,19.05,Month-to-month,No,461.3
"7956-XQWGU",27,19.4,Month-to-month,No,460.25
"1760-CAZHT",25,20.8,Month-to-month,No,460.2
"0516-QREYC",24,20.3,Month-to-month,No,459.95
"1439-LCGVL",26,19.2,One year,No,459.6
"8160-HOWOX",7,66.85,Month-to-month,No,458.1
"4795-UXVCJ",26,19.8,One year,No,457.3
"9957-YODKZ",6,80.8,Month-to-month,No,457.1
"3778-FOAQW",24,20.15,One year,No,456.85
"8606-OEGQZ",18,25.3,Two year,No,454.65
"1431-CYWMH",22,19.05,Month-to-month,No,454.05
"6923-AQONU",23,20.9,Two year,No,454.0
"3948-FVVRP",9,54.8,Month-to-month,No,452.8
"8173-RXAYP",24,19.7,Two year,No,452.55
"8966-OIQHG",22,20.75,One year,No,452.35
"5372-FBKBN",21,20.75,Month-to-month,No,452.2
"8143-ETQTI",23,19.65,Two year,No,451.55
"1658-TJVOA",6,74.1,Month-to-month,No,450.9
"9746-UGFAC",22,20.85,One year,No,450.65
"0458-HEUZG",13,35.4,Two year,No,450.4
"8111-BKVDS",10,40.7,Month-to-month,No,449.3
"0423-UDIJQ",9,49.2,Month-to-month,No,447.9
"3354-OADJP",8,54.25,One year,No,447.75
"9415-TPKRV",8,55.75,Month-to-month,No,446.8
"7319-VENRZ",7,64.3,Month-to-month,No,445.95
"4280-DLSHD",8,54.75,Month-to-month,No,445.85
"1401-FTHFQ",23,20.0,One year,No,445.3
"2316-ESMLS",12,33.15,One year,No,444.75
"0519-DRGTI",20,20.35,Month-to-month,No,442.6
"4177-JPDFU",12,34.0,Month-to-month,No,442.45
"6029-CSMJE",17,25.65,Month-to-month,No,440.2
"1834-WULEG",24,20.25,One year,No,439.75
"4830-FAXFM",19,24.1,Month-to-month,No,439.2
"0567-GGCAC",7,61.4,Month-to-month,No,438.9
"5515-RUGKN",8,54.75,Month-to-month,No,438.05
"6082-OQFBA",23,19.65,One year,No,436.9
"7318-EIVKO",8,59.25,Month-to-month,No,436.6
"6143-JQKEA",10,45.8,Month-to-month,No,436.2
"4198-VFOEA",12,33.6,One year,No,435.45
"8908-SLFCJ",21,20.85,Two year,No,435.25
"3453-RTHJQ",6,69.1,Month-to-month,No,435.0
"7909-FIOIY",19,24.85,Month-to-month,No,434.8
"8212-DJRCH",5,90.35,Month-to-month,No,434.5
"9620-ENEJV",6,70.55,Month-to-month,No,433.95
"4425-OWHWB",20,19.35,One year,No,433.75
"4632-PAOYU",22,19.95,One year,No,433.5
"4018-KJYUY",22,20.15,Month-to-month,No,432.5
"0953-LGOVU",12,35.5,Month-to-month,No,432.25
"8746-BFOAJ",21,20.5,One year,No,429.55
"8095-WANWK",10,45.25,Month-to-month,No,428.7
"1092-WPIVQ",18,25.1,Two year,No,428.45
"0354-VXMJC",23,19.6,Two year,No,426.65
"6175-IRFIT",5,78.75,Month-to-month,No,426.35
"8158-WPEZG",11,35.65,Month-to-month,No,425.1
"8739-XNIKG",5,84.0,Month-to-month,No,424.75
"9229-RQABD",18,23.75,One year,No,424.5
"1930-BZLHI",21,20.35,One year,No,422.7
"0308-IVGOK",11,40.4,One year,No,422.6
"8022-BECSI",22,19.6,One year,No,422.5
"6350-XFYGW",4,94.75,Month-to-month,No,422.4
"7102-JJVTX",9,48.6,One year,No,422.3
"2135-DQWAQ",5,85.3,Month-to-month,No,420.45
"2749-CTKAJ",22,20.15,One year,No,419.9
"8069-YQQAJ",14,31.1,Month-to-month,No,419.7
"5495-GPSRW",20,19.7,Two year,No,419.4
"5816-SCGFC",7,51.3,Month-to-month,No,419.35
"5309-TAIKL",7,62.8,Month-to-month,No,418.3
"9867-JCZSP",17,20.75,One year,No,418.25
"6435-SRWBJ",5,82.75,Month-to-month,No,417.75
"7047-YXDMZ",21,20.0,Month-to-month,No,417.7
"4712-UYOOI",20,20.0,Month-to-month,No,417.65
"4092-OFQZS",20,20.65,One year,No,417.5
"2682-KEVRP",22,20.05,One year,No,417.0
"3556-BVQGL",20,20.0,One year,No,416.45
"3623-FQBOX",21,19.95,Month-to-month,No,416.4
"1964-SVLEA",20,19.7,One year,No,415.9
"2243-FNMMI",20,19.4,Month-to-month,No,415.4
"5876-QMYLD",23,20.05,One year,No,415.1
"1038-RQOST",19,20.6,Month-to-month,No,414.95
"0856-NAOES",6,60.9,Month-to-month,No,414.1
"4853-OITSN",5,89.15,Month-to-month,No,413.25
"3318-ISQFQ",20,19.5,Month-to-month,No,413.0
"7527-QNRUS",17,25.15,Two year,No,412.6
"9617-UDPEU",22,19.25,One year,No,412.55
"1767-TGTKO",8,45.45,Month-to-month,No,411.75
"6483-OATDN",8,51.3,Month-to-month,No,411.6
"1729-VLAZJ",10,40.25,One year,No,411.45
"8969-PRHFK",18,19.65,One year,No,411.25
"7319-ZNRTR",25,19.6,One year,No,411.15
"4395-PZMSN",5,85.55,Month-to-month,No,408.5
"5780-INQIK",8,49.4,Month-to-month,No,408.25
"1133-KXCGE",18,20.1,One year,No,407.05
"5148-HKFIR",20,19.7,Two year,No,406.95
"2164-SOQXL",20,20.05,Month-to-month,No,406.05
"4570-QHXHL",9,43.75,Month-to-month,No,405.7
"7137-NAXML",23,20.15,One year,No,405.6
"6135-OZQVA",7,53.65,Month-to-month,No,404.35
"2320-TZRRH",20,19.5,One year,No,403.15
"1866-ZSLJM",21,20.5,Month-to-month,No,402.85
"0305-SQECB",11,36.05,One year,No,402.6
"6198-ZFIOJ",5,75.6,Month-to-month,No,402.5
"4054-CUMIA",18,20.25,Month-to-month,No,401.95
"8499-BRXTD",18,20.1,One year,No,401.85
"3272-VUHPV",8,56.3,Month-to-month,No,401.5
"8873-GLDMH",6,73.85,Month-to-month,No,401.3
"3530-VWVGU",22,19.9,Month-to-month,No,400.3
"1223-UNPKS",20,20.05,Two year,No,400.0
"6034-YMTOB",5,75.65,Month-to-month,No,399.45
"4132-KALRO",4,100.85,Month-to-month,No,399.25
"9696-RMYBA",5,80.1,Month-to-month,No,398.55
"1635-HDGFT",19,20.5,Two year,No,398.55
"7977-HXJKU",21,19.6,Two year,No,397.0
"2466-FCCPT",20,19.7,One year,No,395.6
"8404-VLQFB",15,25.25,Month-to-month,No,394.85
"6549-NNDYT",13,30.85,Month-to-month,No,394.1
"3345-PBBFH",8,49.55,Month-to-month,No,393.45
"7813-TKCVO",20,20.35,One year,No,393.15
"0867-LDTTC",5,75.15,Month-to-month,No,392.65
"8242-SOQUO",5,84.7,Month-to-month,No,392.5
"1057-FOGLZ",18,19.65,Month-to-month,No,391.7
"4703-MQYKT",21,19.6,Two year,No,390.4
"6339-DKLMK",13,31.65,Month-to-month,No,389.95
"4307-KWMXE",10,35.75,Month-to-month,No,389.8
"1237-WIYYZ",18,19.55,Month-to-month,No,389.25
"2333-KWEWW",18,20.05,Two year,No,388.6
"2706-QZIHY",15,25.2,Two year,No,387.9
"8999-EXMNO",19,20.15,Two year,No,387.7
"4804-NCPET",19,20.2,Two year,No,387.4
"6746-WAUWT",19,19.7,One year,No,386.5
"8246-SHFGA",17,21.1,Month-to-month,No,385.55
"6918-UMQCG",5,80.2,Month-to-month,No,384.25
"5399-ZIMKF",5,74.65,Month-to-month,No,383.65
"1178-PZGAB",19,20.25,One year,No,383.65
"9945-PSVIP",25,18.7,Two year,No,383.65
"7950-XWOVN",11,34.7,Month-to-month,No,383.55
"4987-GQWPO",17,25.1,Month-to-month,No,382.8
"0811-GSDTP",13,30.15,Month-to-month,No,382.2
"6131-IUNXN",19,20.2,Month-to-month,No,382.2
"7636-OWBPG",12,29.35,Month-to-month,No,381.2
"7610-TVOPG",15,26.35,Month-to-month,No,378.6
"7326-RIGQZ",6,69.8,Month-to-month,No,377.85
"3011-WQKSZ",19,20.0,Month-to-month,No,377.55
"5537-UXXVS",20,19.25,Month-to-month,No,375.25
"6458-CYIDZ",5,80.7,Month-to-month,No,374.8
"4439-YRNVD",10,36.25,Month-to-month,No,374.0
"5469-NUJUR",19,19.95,Two year,No,373.5
"0373-AIVNJ",9,39.55,One year,No,373.0
"9146-JRIOX",14,25.55,Month-to-month,No,372.45
"3420-ZDBMA",5,71.45,Month-to-month,No,371.6
"2761-XECQW",8,43.35,Month-to-month,No,371.4
"1328-EUZHC",18,20.1,Two year,No,370.5
"4320-QMLLA",7,54.85,Month-to-month,No,370.4
"2041-JIJCI",5,64.0,Month-to-month,No,370.25
"1763-KUAAW",18,20.35,One year,No,369.6
"8455-HIRAQ",8,44.45,Month-to-month,No,369.3
"7629-WIXZF",7,59.1,One year,No,369.25
"4608-LCIMN",8,44.65,Month-to-month,No,369.15
"8007-YYPWD",15,25.05,Two year,No,369.1
"5696-EXCYS",17,19.45,Two year,No,369.05
"4776-XSKYQ",12,30.25,One year,No,368.85
"5339-PXDVH",4,90.65,Month-to-month,No,367.95
"9967-ATRFS",19,19.9,Month-to-month,No,367.55
"4378-BZYFP",17,20.5,One year,No,365.8
"4718-DHSMV",11,35.8,Month-to-month,No,363.15
"4881-JVQOD",10,34.55,Month-to-month,No,362.6
"9714-EDSUC",4,94.9,Month-to-month,No,360.55
"1915-OAKWD",16,19.3,One year,No,360.35
"9026-LHEVG",9,40.75,Month-to-month,No,359.4
"7542-CYDDM",18,20.05,Month-to-month,No,358.5
"3865-ZFZIB",19,19.65,Two year,No,358.15
"3525-DVKFN",17,19.4,Two year,No,358.05
"8748-HFWBO",19,19.9,One year,No,357.7
"6218-KNUBD",6,59.45,Month-to-month,No,357.6
"1442-BQPVU",13,29.15,Month-to-month,No,357.15
"7010-ZMVBF",18,20.45,Month-to-month,No,357.0
"8266-VBFQL",4,90.4,Month-to-month,No,356.65
"8457-XIGKN",20,19.6,Month-to-month,No,356.15
"6786-OBWQR",5,80.85,Month-to-month,No,356.1
"0282-NVSJS",12,29.3,Month-to-month,No,355.9
"9332-GYWLO",6,54.85,Month-to-month,No,355.1
"1848-LBZHY",7,50.3,Month-to-month,No,355.1
"5505-OVWQW",17,20.15,One year,No,353.65
"7905-TVXTA",5,64.35,Month-to-month,No,352.65
"8573-JGCZW",17,19.65,One year,No,351.55
"0018-NYROU",5,68.95,Month-to-month,No,351.5
"6497-TILVL",7,50.7,Month-to-month,No,350.35
"8779-YIQQA",21,19.8,One year,No,350.1
"1355-KUSBG",7,48.8,Month-to-month,No,349.8
"6505-OZNPG",6,63.4,Two year,No,348.8
"2023-VQFDL",18,19.0,Month-to-month,No,348.8
"3589-PPVKW",9,44.4,Month-to-month,No,348.15
"5025-GOOKI",20,18.9,Month-to-month,No,347.65
"4801-JZAZL",11,29.6,Month-to-month,No,346.45
"0859-YGKFW",18,20.05,One year,No,345.9
"4544-RXFMG",8,43.45,One year,No,345.5
"1561-BWHIN",19,19.8,One year,No,344.5
"0999-QXNSA",7,45.75,Month-to-month,No,344.2
"3372-CDXFJ",13,24.5,One year,No,343.6
"0895-UADGO",8,44.55,Two year,No,343.45
"3266-FTKHB",17,19.15,Two year,No,343.45
"4685-TFLLS",18,19.8,One year,No,342.3
"2799-ARNLO",5,69.35,Month-to-month,No,341.6
"6648-INWPS",16,20.15,Month-to-month,No,341.35
"8944-AILEF",15,19.45,Month-to-month,No,340.85
"6599-SFQVE",6,55.0,Month-to-month,No,340.4
"0015-UOCOJ",7,48.2,Month-to-month,No,340.35
"3824-RHKVR",17,19.7,Month-to-month,No,340.35
"9761-XUJWD",5,65.6,Month-to-month,No,339.9
"4359-INNWN",17,20.05,One year,No,337.9
"9780-FKVVF",6,59.15,Month-to-month,No,336.7
"3904-UKFRE",4,80.1,Month-to-month,No,336.15
"5003-OKNNK",15,20.35,One year,No,335.95
"5150-ITWWB",3,94.85,Month-to-month,No,335.75
"2676-OXPPQ",6,55.7,Month-to-month,No,335.65
"9327-QSDED",8,43.55,Month-to-month,No,335.4
"1919-RTPQD",7,44.75,Month-to-month,No,333.65
"1272-ILHFG",15,19.65,One year,No,332.65
"7996-BPXHY",13,25.0,Two year,No,332.5
"3058-WQDRE",13,25.15,Month-to-month,No,331.85
"4452-ROHMO",15,19.6,Two year,No,331.6
"6082-GLJIX",18,19.25,Month-to-month,No,331.35
"7634-WSWDB",8,38.5,Month-to-month,No,330.8
"7998-ZLXWN",15,20.45,Month-to-month,No,330.8
"4933-IKULF",17,20.65,One year,No,330.6
"0787-LHDYT",16,20.6,Month-to-month,No,330.25
"8884-MRNSU",17,19.9,One year,No,329.75
"7469-LKBCI",16,18.95,Two year,No,326.8
"0307-BCOPK",16,19.05,One year,No,326.65
"1345-ZUKID",14,19.35,One year,No,324.8
"2674-MIAHT",4,80.3,Month-to-month,No,324.2
"9578-FOMUK",15,24.8,Month-to-month,No,324.15
"7554-AKDQF",6,45.65,Month-to-month,No,323.45
"7279-NMVJC",17,19.9,One year,No,323.15
"0314-TKOSI",6,55.15,Month-to-month,No,322.9
"8242-JSVBO",7,44.65,Month-to-month,No,322.5
"4403-BWPAY",14,24.8,One year,No,321.7
"1159-WFSGR",16,20.4,Month-to-month,No,321.4
"0804-XBFBV",11,25.2,Month-to-month,No,321.05
"0347-UBKUZ",15,19.9,Month-to-month,No,320.45
"9389-ACWBI",5,69.95,Month-to-month,No,320.4
"0793-TWELN",4,80.15,Month-to-month,No,319.85
"8714-CTZJW",4,82.85,Month-to-month,No,319.6
"2081-VEYEH",3,107.95,Month-to-month,No,318.6
"4616-EWBNJ",16,20.1,One year,No,318.6
"0295-QVKPB",5,63.95,Month-to-month,No,318.1
"0581-BXBUB",4,72.75,Month-to-month,No,317.75
"4710-NKCAW",5,64.4,Month-to-month,No,316.9
"9817-APLHW",12,25.0,Month-to-month,No,316.2
"8332-OSJDW",12,26.4,One year,No,314.95
"0311-QYWSS",6,49.45,Month-to-month,No,314.6
"0096-BXERS",6,50.35,Month-to-month,No,314.55
"6036-TTFYU",16,19.6,Month-to-month,No,314.45
"5760-IFJOZ",3,107.95,Month-to-month,No,313.6
"8887-IPQNC",7,44.25,Month-to-month,No,313.45
"3181-MIZBN",16,19.75,Month-to-month,No,313.4
"8612-GXIDD",12,25.4,Two year,No,313.0
"5600-PDUJF",6,49.5,Month-to-month,No,312.7
"8138-EALND",15,19.75,Month-to-month,No,311.6
"9847-HNVGP",17,19.95,One year,No,310.6
"9364-YKUVW",15,19.8,Month-to-month,No,309.4
"9845-QOMAD",14,19.75,One year,No,309.35
"2892-GESUL",18,19.35,Two year,No,309.25
"2038-OEQZH",4,86.05,Month-to-month,No,308.1
"6630-UJZMY",4,83.25,Month-to-month,No,308.05
"7351-MHQVU",6,50.95,Month-to-month,No,307.6
"9766-HGEDE",17,19.35,One year,No,307.0
"8044-BGWPI",12,21.15,Month-to-month,No,306.05
"7021-XSNYE",7,49.65,Two year,No,305.55
"3721-CNZHX",15,19.8,One year,No,304.6
"1251-STYSZ",4,80.25,Month-to-month,No,303.7
"6705-LXORM",5,70.05,Month-to-month,No,302.6
"0829-DDVLK",15,20.1,One year,No,302.45
"4749-OJKQU",4,75.65,Month-to-month,No,302.35
"6713-OKOMC",10,29.75,Month-to-month,No,301.9
"1699-TLDLZ",16,19.7,Two year,No,301.55
"1734-ZMNTZ",11,25.0,Two year,No,300.7
"4324-AHJKS",5,55.8,Month-to-month,No,300.4
"4881-GQJTW",14,19.6,Month-to-month,No,300.4
"3855-ONCAR",4,78.9,Month-to-month,No,299.75
"6040-CGACY",15,19.6,Month-to-month,No,299.4
"8317-BVKSO",14,20.05,Month-to-month,No,299.3
"0621-JFHOL",10,29.6,Two year,No,299.05
"4257-GAESD",6,45.0,Month-to-month,No,298.7
"7742-MYPGI",6,48.8,Month-to-month,No,297.35
"3243-ZHOHY",16,20.1,One year,No,296.15
"0422-OHQHQ",15,20.55,One year,No,295.95
"9644-UMGQA",6,49.15,Month-to-month,No,295.65
"4311-QTTAI",16,19.35,One year,No,295.55
"6508-NJYRO",15,18.8,One year,No,294.95
"8573-CGOCC",16,19.75,Month-to-month,No,294.9
"3131-NWVFJ",14,19.55,One year,No,294.5
"1197-BVMVG",4,74.45,Month-to-month,No,294.45
"3496-LFSZU",4,70.5,Month-to-month,No,294.2
"0644-OQMDK",4,70.65,Month-to-month,No,293.85
"2984-AFWNC",3,95.4,Month-to-month,No,293.15
"1245-HARPS",14,20.4,Two year,No,292.4
"4482-FTFFX",5,56.15,Month-to-month,No,291.45
"6696-YDAYZ",16,20.5,Two year,No,290.55
"9375-MHRRS",6,50.05,Month-to-month,No,288.35
"8250-ZNGGW",5,59.9,Month-to-month,No,287.85
"4256-ZWTZI",5,51.0,Month-to-month,No,286.8
"4647-XXZAM",6,45.5,Month-to-month,No,285.2
"8120-JDCAM",4,69.55,Month-to-month,No,284.9
"9227-UAQFT",16,19.75,Two year,No,284.35
"8387-UGUSU",15,20.05,Month-to-month,No,284.3
"7129-ACFOG",5,53.8,Month-to-month,No,283.95
"3061-BCKYI",14,19.9,Month-to-month,No,283.75
"7609-NRNCA",17,19.55,One year,No,280.85
"3823-KYNQY",12,24.95,One year,No,280.4
"7044-YAACC",4,70.2,Month-to-month,No,280.35
"7492-TAFJD",7,38.55,Two year,No,280.0
"2387-KDZQY",17,20.1,One year,No,279.5
"6112-KTHFQ",13,19.3,Month-to-month,No,279.3
"7369-TRPFD",19,18.8,One year,No,279.2
"2266-FUBDZ",15,19.35,Two year,No,278.85
"4452-QIIEB",7,43.9,Month-to-month,No,278.4
"3258-SANFR",6,44.7,Month-to-month,No,276.5
"2096-XOTMO",16,19.35,Month-to-month,No,275.9
"7817-OMJNA",14,20.4,One year,No,275.7
"4079-ULGFR",16,20.0,Month-to-month,No,275.7
"6131-JLWZM",13,20.3,Month-to-month,No,275.4
"5197-YPYBZ",12,25.25,Two year,No,274.7
"3113-IWHLC",5,55.8,Month-to-month,No,274.35
"0221-WMXNQ",4,75.35,Month-to-month,No,273.4
"2720-FVBQP",6,48.95,Month-to-month,No,273.25
"5039-LZRQT",13,20.2,One year,No,273.25
"7398-SKNQZ",3,94.9,Month-to-month,No,273.2
"5384-ZTTWP",15,19.8,Month-to-month,No,272.95
"1843-TLSGD",13,20.85,Two year,No,272.35
"3423-HHXAO",14,19.5,One year,No,272.0
"5312-TSZVC",15,19.65,One year,No,270.6
"2788-CJQAQ",13,19.45,One year,No,270.2
"5018-HEKFO",10,24.5,Month-to-month,No,270.15
"3549-ZTMNH",12,24.0,Two year,No,269.65
"0258-NOKBL",3,90.4,Month-to-month,No,268.45
"7277-KAMWT",13,20.0,Two year,No,268.45
"3190-FZATL",14,19.95,Month-to-month,No,268.4
"4063-EIKNQ",11,20.95,Month-to-month,No,267.35
"5993-BQHEA",12,20.05,One year,No,267.0
"8217-QYOHV",5,55.75,Month-to-month,No,266.95
"3318-NMQXL",3,92.0,Month-to-month,No,266.8
"1539-LNKHM",12,20.4,Month-to-month,No,266.6
"5533-NHFRF",7,44.4,Month-to-month,No,265.8
"5063-IUOKK",13,19.75,Two year,No,265.75
"7531-GQHME",12,20.05,Month-to-month,No,265.45
"0854-UYHZD",13,19.55,Two year,No,265.3
"1397-XKKWR",7,35.3,One year,No,264.8
"3239-TPHPZ",12,20.05,Two year,No,264.55
"2138-VFAPZ",14,19.7,Two year,No,263.65
"2235-DWLJU",6,44.4,Month-to-month,No,263.05
"5404-GGUKR",5,51.35,Month-to-month,No,262.3
"6828-HMKWP",12,21.05,Two year,No,262.05
"3223-DWFIO",4,69.35,Month-to-month,No,261.65
"1790-NESIO",13,20.4,Two year,No,261.3
"1429-UYJSV",12,19.7,One year,No,260.9
"5777-ZPQNC",12,20.15,One year,No,260.7
"2592-HODOV",13,19.3,One year,No,259.65
"6921-OZMFH",5,55.7,Month-to-month,No,259.4
"5442-PPTJY",12,19.7,Two year,No,258.35
"3370-HXOPH",3,76.1,Month-to-month,No,257.6
"5546-QUERU",13,19.95,One year,No,257.0
"3916-NRPAP",3,85.7,Month-to-month,No,256.75
"1976-AZZPJ",7,34.2,Month-to-month,No,256.6
"8124-NZVGJ",6,49.25,One year,No,255.6
"7473-ZBDSN",14,18.8,Two year,No,255.55
"6476-EPYZR",12,20.5,Month-to-month,No,255.5
"8942-DBMHZ",12,20.45,Month-to-month,No,255.35
"3752-CQSJI",13,20.45,Month-to-month,No,254.5
